name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
Izakaya Juraku,https://www.ubereats.com/store/izakaya-juraku/xNk7Xhu0Quuotv3GjEmVng,"['Japanese', 'Asian', 'Seafood']",4.9,37,$$,40.7198507,-73.9886207,12124770100,10002,121 Ludlow St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '121 Ludlow St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7198507, 'longitude': -73.9886207}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '37'}","Izakaya Juraku, 121 Ludlow St, New York, NY, 10002"
LHASA Tibetan Restaurant,https://www.ubereats.com/store/lhasa-tibetan-restaurant/kHKr5gGpSoKazApU3xmnGw,"['Tibetan', 'Asian', 'Noodles']",4.9,15,"",40.72942,-73.98436,19173882230,10003,177 1st Avenue,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '0:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '0:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '177 1st Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.72942, 'longitude': -73.98436}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '15'}","LHASA Tibetan Restaurant, 177 1st Avenue, New York, NY, 10003"
Abiko Curry,https://www.ubereats.com/store/abiko-curry/A3I_wyqSTuCge2Zujdj_kw,"['Korean', 'Asian', 'BBQ']",4.7,112,$,40.7473,-73.98611,12126950888,10001,2 W 32Nd St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '2 W 32Nd St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7473, 'longitude': -73.98611}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '112'}","Abiko Curry, 2 W 32Nd St, New York, NY, 10001"
Udon Lab,https://www.ubereats.com/store/udon-lab/yIreYMKPTVGjftGJw6MAxA,"['Japanese', 'Asian', 'Sushi']",4.8,111,$,40.7480335,-73.98765,16466506128,10001,43 West 32nd Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '43 West 32nd Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.7480335, 'longitude': -73.98765}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '111'}","Udon Lab, 43 West 32nd Street, New York, NY, 10001"
Poke Bowl,https://www.ubereats.com/store/poke-bowl/OG8wycaJXBua5iH7lnQVkQ,"['Poke', 'Asian', 'Bowls']",4.9,131,"",40.713,-74.00834,19174095620,10007,11 Park Place,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:20'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10007', 'addressCountry': 'US', 'streetAddress': '11 Park Place'}","{'@type': 'GeoCoordinates', 'latitude': 40.713, 'longitude': -74.00834}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '131'}","Poke Bowl, 11 Park Place, New York, NY, 10007"
Honest,https://www.ubereats.com/store/honest/al-SOs9bX9qPpkbdARtIXg,"['Indian', 'Vegetarian', 'Asian']",4.6,163,"",40.72887,-74.00082,19172612610,10012,176 Bleecker Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10012', 'addressCountry': 'US', 'streetAddress': '176 Bleecker Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.72887, 'longitude': -74.00082}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '163'}","Honest, 176 Bleecker Street, New York, NY, 10012"
Sathi Indian Restaurant,https://www.ubereats.com/store/sathi-indian-restaurant/9ZgyjEUwR0qPLrvDrXxbJw,"['Indian', 'Vegetarian', 'Asian', 'Healthy']",4.7,500,$,40.7362528,-73.9853099,16465257906,10003,216 3rd Ave Ground floor,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:55'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '216 3rd Ave Ground floor'}","{'@type': 'GeoCoordinates', 'latitude': 40.7362528, 'longitude': -73.9853099}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '500'}","Sathi Indian Restaurant, 216 3rd Ave Ground floor, New York, NY, 10003"
Barn Joo - Union Square,https://www.ubereats.com/store/barn-joo-union-square/F18q3UKrS2K31co21f0U1Q,"['Korean', 'Asian Fusion']",4.8,21,$$,40.7368294,-73.99049,16463989663,10003,35 Union Square W,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '12:0', 'closes': '16:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '12:0', 'closes': '21:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '16:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:15'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '35 Union Square W'}","{'@type': 'GeoCoordinates', 'latitude': 40.7368294, 'longitude': -73.99049}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '21'}","Barn Joo - Union Square, 35 Union Square W, New York, NY, 10003"
Sunrise Mart Midtown,https://www.ubereats.com/store/sunrise-mart-midtown/GcgZNkulRS-Y7GwkCtIfow,"['Asian', 'Japanese', 'Sushi']",4.9,65,$,40.7523188,-73.9807724,16463809280,10017,12 E 41st St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '18:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10017', 'addressCountry': 'US', 'streetAddress': '12 E 41st St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7523188, 'longitude': -73.9807724}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '65'}","Sunrise Mart Midtown, 12 E 41st St, New York, NY, 10017"
Sichuan Hotpot Cuisine - Chinatown,https://www.ubereats.com/store/sichuan-hotpot-cuisine-chinatown/G-iDbldiR6GWvJzHH5QK5w,"['Chinese', 'Asian', 'Vegetarian Friendly']",,,$$,40.715134,-73.998563,12122678886,10013,34 Pell St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '34 Pell St'}","{'@type': 'GeoCoordinates', 'latitude': 40.715134, 'longitude': -73.998563}",{},"Sichuan Hotpot Cuisine - Chinatown, 34 Pell St, New York, NY, 10013"
Gazab,https://www.ubereats.com/store/gazab/k9dYVEr-TrWr8f_WxY4t5A,"['Indian', 'Vegetarian', 'Asian', 'Healthy']",4.3,17,"",40.721924,-73.986663,18434600642,10002,179 Essex Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '179 Essex Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.721924, 'longitude': -73.986663}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '17'}","Gazab, 179 Essex Street, New York, NY, 10002"
Lazy Sundaes - Greenwich Village,https://www.ubereats.com/store/lazy-sundaes-greenwich-village/pPJlxrbIUlm2RjttBwN-mg,"['Bubble Tea', 'Coffee and Tea', 'Asian']",4.7,33,$,40.73014,-73.99416,17182887586,10003,11 Waverly Place,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '11 Waverly Place'}","{'@type': 'GeoCoordinates', 'latitude': 40.73014, 'longitude': -73.99416}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '33'}","Lazy Sundaes - Greenwich Village, 11 Waverly Place, New York, NY, 10003"
Keki Modern Cakes - Chinatown,https://www.ubereats.com/store/keki-modern-cakes-chinatown/5yjuLxt2Q3SR_s4XZHIuYw,"['Bakery', 'Asian', 'Desserts']",5,12,$$,40.7165481,-73.9981958,16468632094,10013,79 Mott St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '13:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '79 Mott St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7165481, 'longitude': -73.9981958}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '12'}","Keki Modern Cakes - Chinatown, 79 Mott St, New York, NY, 10013"
Jackdaw,https://www.ubereats.com/store/jackdaw/HV02hTnfWqGtK4Fjclov4w,"['Sandwiches', 'Burgers', 'Healthy']",5,10,"",40.731881,-73.985654,12125079333,10003,213 2nd Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:30', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '11:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '11:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:30', 'closes': '22:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '213 2nd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.731881, 'longitude': -73.985654}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '10'}","Jackdaw, 213 2nd Ave, New York, NY, 10003"
Joy Love Club,https://www.ubereats.com/store/joy-love-club/FSu7yjjDUNK3-NOFUfQ9Bw,"['Chinese', 'Dim Sum']",,,"",40.744337,-73.998777,19173883198,10011,232 8th Avenue,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '232 8th Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.744337, 'longitude': -73.998777}",{},"Joy Love Club, 232 8th Avenue, New York, NY, 10011"
BIAO Sugar 黑糖彪,https://www.ubereats.com/store/biao-sugar-%E9%BB%91%E7%B3%96%E5%BD%AA/WcV3PQwOSLWcRYozt3yPUA,"['Bubble Tea', 'Asian', 'Comfort Food', 'Fast Food']",4.8,68,"",40.748251,-73.9885,13476301794,10001,1271 Broadway,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '1271 Broadway'}","{'@type': 'GeoCoordinates', 'latitude': 40.748251, 'longitude': -73.9885}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '68'}","BIAO Sugar 黑糖彪, 1271 Broadway, New York, NY, 10001"
Sakura Bento,https://www.ubereats.com/store/sakura-bento/XsWFK5urXuOLC7S7zBW7Bw,"['Chinese', 'Asian', 'Asian Fusion']",,,"",40.73293,-73.98672,16466924120,10003,210 East 14th Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '2:25'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '210 East 14th Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.73293, 'longitude': -73.98672}",{},"Sakura Bento, 210 East 14th Street, New York, NY, 10003"
Masala King,https://www.ubereats.com/store/masala-king/AFuuJycUQQe02mVaMwSKfQ,"['Indian', 'Vegetarian', 'Asian', 'Seafood', 'Healthy', 'Local Specialities', 'OrganicProducts']",4.6,36,$,40.7470936,-73.9820108,16467670230,10016,64 E 34th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:15', 'closes': '21:20'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '64 E 34th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7470936, 'longitude': -73.9820108}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '36'}","Masala King, 64 E 34th St, New York, NY, 10016"
Tik-Tok Tikka House,https://www.ubereats.com/store/tik-tok-tikka-house/8XuNngx5RCKBawnfmQCiRQ,"['Indian Curry', 'Family Meals', 'Chicken']",,,$,40.721054,-73.984,19142171965,10002,6 Clinton Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '6 Clinton Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.721054, 'longitude': -73.984}",{},"Tik-Tok Tikka House, 6 Clinton Street, New York, NY, 10002"
ViVi Bubble Tea,https://www.ubereats.com/store/vivi-bubble-tea/VNO74YV6VFOjPwEsl9nYLw,"['Asian', 'Desserts', 'Juice and Smoothies']",5,43,"",40.74358,-73.99544,17186668961,10011,170 West 23rd Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '170 West 23rd Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.74358, 'longitude': -73.99544}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '43'}","ViVi Bubble Tea, 170 West 23rd Street, New York, NY, 10011"
Nangman BBQ,https://www.ubereats.com/store/nangman-bbq/FYTBeAAARDG_lts7jaVDcw,"['Korean', 'Asian', 'BBQ']",,,"",40.744842,-73.991483,13472098255,10001,793 6 Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:55', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '10:55', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '10:55', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:55', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '793 6 Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.744842, 'longitude': -73.991483}",{},"Nangman BBQ, 793 6 Ave, New York, NY, 10001"
Farida Central Asian Cuisine &amp; Grill (194 Canal Street),https://www.ubereats.com/store/farida-central-asian-cuisine-%26-grill-194-canal-street/qYTVImCWSj-hritylJDPYw,"['Halal', 'Soup', 'Turkish', 'Uzbek', 'Russian']",,,"",40.71678,-73.99816,16467052261,10013,194 Canal Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '194 Canal Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.71678, 'longitude': -73.99816}",{},"Farida Central Asian Cuisine &amp; Grill (194 Canal Street), 194 Canal Street, New York, NY, 10013"
Phalia Restaurant,https://www.ubereats.com/store/phalia-restaurant/exAxnnBCXNSrhZrsw2Ojbw,"['Indian', 'Vegetarian', 'Asian']",4.2,19,"",40.742984,-73.982528,16463705380,10016,126 Lexington Avenue,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '4:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '126 Lexington Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.742984, 'longitude': -73.982528}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '19'}","Phalia Restaurant, 126 Lexington Avenue, New York, NY, 10016"
Crack Rice,https://www.ubereats.com/store/crack-rice/LGk_FmlcXcqbugKZuu0r4Q,['Asian'],,,"",40.713,-74.00834,12013792295,10007,11 Park Place,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '20:15'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10007', 'addressCountry': 'US', 'streetAddress': '11 Park Place'}","{'@type': 'GeoCoordinates', 'latitude': 40.713, 'longitude': -74.00834}",{},"Crack Rice, 11 Park Place, New York, NY, 10007"
Tamarind,https://www.ubereats.com/store/tamarind/4IcaR0-EQTWwZ0mf8fzvSg,"['Indian', 'Asian', 'Rice Dishes', 'Rice &amp; Curry', 'Indian Curry', 'Group Friendly']",4.8,94,$,40.7190791,-74.0090956,12127759000,10013,99 Hudson Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:30', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '99 Hudson Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.7190791, 'longitude': -74.0090956}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '94'}","Tamarind, 99 Hudson Street, New York, NY, 10013"
